Time,Measurement 1 (dBm)
08:16.6,-39.1521622
08:16.7,-39.1520411
08:16.8,-39.1503639
08:17.0,-39.1543385
08:17.1,-39.1590337
08:17.2,-39.1553092
08:17.3,-39.1584488
08:17.4,-39.1615485
08:17.5,-39.1621383
08:17.6,-39.1667678
08:17.7,-39.1653109
08:17.8,-39.1658592
08:17.9,-39.1687363
08:18.0,-39.1668899
08:18.1,-39.1660151
08:18.2,-39.1647472
08:18.3,-39.1659573
08:18.4,-39.1699523
08:18.5,-39.1711833
08:18.6,-39.1744144
08:18.7,-39.1728239
08:18.8,-39.1738468
08:18.9,-39.1741518
08:19.0,-39.1771874
08:19.2,-39.1779799
08:19.3,-39.1754134
08:19.4,-39.1748848
08:19.5,-39.1725719
08:19.6,-39.1692631
08:19.7,-39.1676207
08:19.8,-39.1654888
08:19.9,-39.1672755
08:20.0,-39.1688743
08:20.1,-39.1699477
08:20.2,-39.1718884
08:20.3,-39.1720098
08:20.4,-39.1725427
08:20.5,-39.1735306
08:20.6,-39.1744879
08:20.7,-39.1760939
08:20.8,-39.1763272
08:20.9,-39.1778033
08:21.0,-39.1782796
08:21.1,-39.1790886
08:21.3,-39.1795589
08:21.4,-39.1788288
08:21.5,-39.1776857
08:21.6,-39.1783038
08:21.7,-39.1775213
08:21.8,-39.1781763
08:21.9,-39.1779778
08:22.0,-39.1781758
08:22.1,-39.1781811
08:22.2,-39.1776187
08:22.3,-39.1769494
08:22.4,-39.1766964
08:22.5,-39.176593
08:22.6,-39.1760793
08:22.7,-39.175759
08:22.8,-39.1756512
08:22.9,-39.1750227
08:23.0,-39.1738867
08:23.1,-39.173983
08:23.3,-39.1733796
08:23.4,-39.1677154
08:23.5,-39.1094579
08:23.6,-38.3211253
08:23.7,-38.1781028
08:23.8,-38.3831294
08:23.9,-39.0138312
08:24.0,-39.0386622
08:24.1,-39.076515
08:24.3,-39.0692743
08:24.4,-39.0685518
08:24.5,-39.0641316
08:24.6,-39.0887318
08:24.7,-39.0872002
08:24.8,-39.0936273
08:24.9,-39.1044785
08:25.0,-39.0842734
08:25.1,-39.0729194
08:25.2,-39.0625607
08:25.3,-39.0654023
08:25.5,-39.0501116
08:25.6,-39.0530541
08:25.7,-39.0415773
08:25.8,-39.0473689
08:25.9,-39.0562304
08:26.0,-39.066712
08:26.1,-39.0685943
08:26.2,-39.0687963
08:26.3,-39.0755406
08:26.4,-39.0781244
08:26.5,-39.086044
08:26.6,-39.0866681
08:26.8,-39.0936098
08:26.9,-39.093264
08:27.0,-39.0942357
08:27.1,-39.0880326
08:27.2,-39.094054
08:27.3,-39.0969517
08:27.4,-39.0973273
08:27.5,-39.0932445
08:27.6,-39.1000965
08:27.7,-39.1015226
08:27.8,-39.1016283
08:27.9,-39.1066199
08:28.0,-39.1077931
08:28.1,-39.1096268
08:28.2,-39.1088347
08:28.3,-39.1107211
08:28.4,-39.1085037
08:28.5,-39.1111605
08:28.6,-39.1139716
08:28.8,-39.1147783
08:28.9,-39.1155495
08:29.0,-39.1167563
08:29.1,-39.1162562
08:29.2,-39.1133015
08:29.3,-39.1121794
08:29.4,-39.1138326
08:29.5,-39.1137039
08:29.6,-39.113245
08:29.7,-39.1114243
08:29.8,-39.1084202
08:29.9,-39.108138
08:30.0,-39.1072375
08:30.1,-39.1052277
08:30.2,-39.104453
08:30.3,-39.0953438
08:30.5,-39.0944471
08:30.6,-39.0933378
08:30.7,-39.0932763
08:30.8,-39.0931756
08:30.9,-39.0928517
08:31.0,-39.0875904
08:31.1,-39.0871403
08:31.2,-39.0876974
08:31.3,-39.0877851
08:31.4,-39.0884578
08:31.5,-39.0884411
08:31.6,-39.0890556
08:31.7,-39.0881596
08:31.8,-39.0877695
08:31.9,-39.0873794
08:32.0,-39.0871651
08:32.1,-39.0871705
08:32.2,-39.0866884
08:32.3,-39.0868649
08:32.4,-39.0863354
08:32.5,-39.0859831
08:32.7,-39.0866696
08:32.8,-39.0853158
08:32.9,-39.0844777
08:33.0,-39.0836296
08:33.1,-39.0832475
08:33.2,-39.0816722
08:33.3,-39.0826789
08:33.4,-39.0829379
08:33.5,-39.0815014
08:33.6,-39.0819855
08:33.7,-39.0820989
08:33.8,-39.0812124
08:34.0,-39.0811562
08:34.1,-39.0804736
08:34.2,-39.0803068
08:34.3,-39.0803723
08:34.4,-39.0805793
08:34.5,-39.0799947
08:34.6,-39.0792016
08:34.7,-39.0791263
08:34.8,-39.0789926
08:34.9,-39.0787489
08:35.0,-39.0785599
08:35.1,-39.0778044
08:35.2,-39.0776398
08:35.3,-39.0785814
08:35.4,-39.075669
08:35.5,-39.0748078
08:35.6,-39.0748685
08:35.7,-39.0747553
08:35.8,-39.0748857
08:35.9,-39.0748043
08:36.0,-39.0744734
08:36.1,-39.0737191
08:36.2,-39.0741555
08:36.4,-39.0740198
08:36.5,-39.0738918
08:36.6,-39.073981
08:36.7,-39.0741895
08:36.8,-39.0730558
08:36.9,-39.0725334
08:37.0,-39.0722517
08:37.1,-39.0726723
08:37.2,-39.0727177
08:37.3,-39.0726307
08:37.4,-39.0722523
08:37.5,-39.0711842
08:37.6,-39.0711059
08:37.7,-39.0698803
08:37.8,-39.06915
08:37.9,-39.0692466
08:38.0,-39.0553865
08:38.1,-39.0032682
08:38.2,-39.0409043
08:38.3,-35.3328561
08:38.5,-39.0304136
08:38.6,-39.0825689
08:38.7,-37.6745023
08:38.8,-39.1390785
08:38.9,-38.2339217
08:39.0,-38.51816
08:39.1,-38.6437591
08:39.2,-38.6918524
08:39.3,-38.7202559
08:39.4,-38.7525036
08:39.5,-38.8217559
08:39.6,-38.8419328
08:39.7,-38.8592567
08:39.8,-38.8870525
08:39.9,-38.8995007
08:40.0,-38.9121918
08:40.1,-38.9231212
08:40.2,-38.9267142
08:40.3,-38.9236006
08:40.4,-38.921559
08:40.5,-38.9201778
08:40.6,-38.9272009
08:40.7,-38.9408872
08:40.9,-38.9511418
08:41.0,-38.9585686
08:41.1,-38.9634421
08:41.2,-38.966932
08:41.3,-38.9713909
08:41.4,-38.9737191
08:41.5,-38.9764303
08:41.6,-38.9790893
08:41.7,-38.937264
08:41.8,-38.9402697
08:41.9,-38.9410679
08:42.0,-38.9438806
08:42.1,-38.9473159
08:42.2,-38.948132
08:42.3,-38.9534561
08:42.4,-38.9545632
08:42.5,-38.9482326
08:42.6,-38.9476977
08:42.7,-38.9486849
08:42.8,-38.949842
08:42.9,-38.9485402
08:43.1,-38.9469683
08:43.2,-38.9496116
08:43.3,-38.952619
08:43.4,-38.9543657
08:43.5,-38.9543538
08:43.6,-38.9571853
08:43.7,-38.9573352
08:43.8,-38.9583239
08:43.9,-38.9583804
08:44.0,-38.9569848
08:44.1,-38.9571854
08:44.2,-38.9582726
08:44.3,-38.9592492
08:44.4,-38.9598124
08:44.5,-38.9599691
08:44.6,-38.9577678
08:44.7,-38.9568283
08:44.8,-38.9546949
08:44.9,-38.9531411
08:45.0,-38.9526707
08:45.1,-38.9541064
08:45.2,-38.9555889
08:45.4,-38.9562567
08:45.5,-38.9559274
08:45.6,-38.9565197
08:45.7,-38.9568115
08:45.8,-38.9580933
08:45.9,-38.9586512
08:46.0,-38.9546264
08:46.1,-38.9531546
08:46.2,-38.9532136
08:46.3,-38.9541321
08:46.4,-38.9543125
08:46.5,-38.9551663
08:46.6,-38.955176
08:46.7,-38.9562327
08:46.8,-38.956627
08:46.9,-38.9565306
08:47.0,-38.9565346
08:47.1,-38.9549491
08:47.2,-38.955933
08:47.3,-38.9559953
08:47.4,-38.9555528
08:47.6,-38.9565843
08:47.7,-38.9560735
08:47.8,-38.9553261
08:47.9,-38.9552718
08:48.0,-38.951366
08:48.1,-38.9513115
08:48.2,-38.9404021
08:48.3,-38.9405289
08:48.4,-38.9409646
08:48.5,-39.0132492
08:48.6,-38.9346158
08:48.7,-38.9513268
08:48.8,-38.93099
08:48.9,-38.9271733
08:49.0,-38.9161723
08:49.1,-38.7703736
08:49.2,-38.812755
08:49.3,-38.7913396
08:49.4,-38.792957
08:49.5,-38.8087834
08:49.6,-38.8269302
08:49.7,-38.8435726
08:49.9,-38.8549283
08:50.0,-38.8696951
08:50.1,-38.8737043
08:50.2,-38.6786455
08:50.3,-38.8802654
08:50.4,-38.9974197
08:50.5,-38.5848555
08:50.6,-38.7183615
08:50.7,-38.786824
08:50.8,-38.8224344
08:50.9,-38.8451159
08:51.0,-38.862085
08:51.1,-38.8829087
08:51.2,-38.9015242
08:51.3,-38.8936975
08:51.4,-38.8987887
08:51.5,-38.9063654
08:51.6,-38.906764
08:51.8,-38.9053441
08:51.9,-38.9053454
08:52.0,-38.9074018
08:52.1,-38.9114844
08:52.2,-38.9191811
08:52.3,-38.9195936
08:52.4,-38.9215767
08:52.5,-38.9247108
08:52.6,-38.9252535
08:52.7,-38.9282312
08:52.8,-38.8764361
08:52.9,-38.8815801
08:53.0,-38.8834336
08:53.1,-38.8884715
08:53.2,-38.8923505
08:53.3,-38.8960069
08:53.4,-38.9009523
08:53.5,-38.9023092
08:53.6,-38.9041051
08:53.7,-38.9100045
08:53.8,-38.913011
08:53.9,-38.9158079
08:54.1,-38.9183252
08:54.2,-38.9205362
08:54.3,-38.9228406
08:54.4,-38.9232516
08:54.5,-38.9240741
08:54.6,-38.8974362
08:54.7,-38.8744878
08:54.8,-38.8855982
08:54.9,-38.9283648
08:55.0,-38.9138635
08:55.1,-38.8100519
08:55.2,-38.7513987
08:55.3,-38.663489
08:55.4,-38.594527
08:55.5,-38.5607124
08:55.6,-38.5178571
08:55.7,-38.5374266
08:55.8,-38.5685086
08:55.9,-38.6016175
08:56.0,-38.6293937
08:56.1,-38.644476
08:56.2,-38.671044
08:56.4,-38.683565
08:56.5,-38.6985857
08:56.6,-38.7151427
08:56.7,-38.7283045
08:56.8,-38.7384416
08:56.9,-38.7484347
08:57.0,-38.7595583
08:57.1,-38.7638729
08:57.2,-38.7738678
08:57.3,-38.7803285
08:57.4,-38.7816047
08:57.5,-38.7873482
08:57.6,-38.7899902
08:57.7,-38.7928018
08:57.8,-38.7972875
08:57.9,-38.7936405
08:58.0,-38.7971236
08:58.1,-38.8015378
08:58.2,-38.7986351
08:58.3,-38.80813
08:58.5,-38.8137299
08:58.6,-38.817125
08:58.7,-38.8201848
08:58.8,-38.8228216
08:58.9,-38.8286047
08:59.0,-38.8293085
08:59.1,-38.8322009
08:59.2,-38.834262
08:59.3,-38.8277962
08:59.4,-38.8284802
08:59.5,-38.8301071
08:59.6,-38.8324072
08:59.7,-38.832049
08:59.8,-38.829894
08:59.9,-38.8333438
09:00.0,-38.8363436
09:00.1,-38.8384059
09:00.2,-38.8400567
09:00.3,-38.8368386
09:00.4,-38.838094
09:00.5,-38.9495635
09:00.6,-38.9714892
09:00.8,-38.9160281
09:00.9,-38.9436505
09:01.0,-38.9372141
09:01.1,-38.9419307
09:01.2,-38.9431409
09:01.3,-38.8631331
09:01.4,-38.8718837
09:01.5,-38.8899037
09:01.6,-38.8924502
09:01.7,-38.8970175
09:01.8,-38.9013034
09:01.9,-38.8925167
09:02.0,-38.8728267
09:02.1,-38.8719373
09:02.2,-38.8758742
09:02.3,-38.8798578
09:02.5,-38.8909026
09:02.6,-38.8994331
09:02.7,-38.9030376
09:02.8,-38.912866
09:02.9,-38.9150781
09:03.0,-38.9187384
09:03.1,-38.9170311
09:03.2,-38.9202174
09:03.3,-38.8455217
09:03.4,-39.0044973
09:03.5,-38.9803739
09:03.6,-38.9697046
09:03.7,-38.9788411
09:03.9,-38.9871258
09:04.0,-38.9866202
09:04.1,-38.973857
09:04.2,-38.9714858
09:04.3,-38.9592613
09:04.4,-38.9577506
09:04.5,-38.9458444
09:04.6,-38.9317849
09:04.7,-38.9288043
09:04.8,-38.9270678
09:05.0,-38.9269964
09:05.1,-38.9281088
09:05.2,-38.9251011
09:05.3,-38.9279796
09:05.4,-38.9294784
09:05.5,-38.926195
09:05.6,-38.9305882
09:05.7,-38.9250454
09:05.8,-38.9162675
09:05.9,-38.9174002
09:06.0,-38.9209718
09:06.1,-38.9216419
09:06.2,-38.9231302
09:06.3,-38.9233196
09:06.4,-38.923287
09:06.5,-38.9237339
09:06.6,-38.925681
09:06.7,-38.9254654
09:06.8,-38.9256309
09:07.0,-38.9264053
09:07.1,-38.9271263
09:07.2,-38.9276953
09:07.3,-38.9273377
09:07.4,-38.927923
09:07.5,-38.9281708
09:07.6,-38.9283053
09:07.7,-38.9279988
09:07.8,-38.9281565
09:07.9,-38.9291441
09:08.0,-38.9298079
09:08.1,-38.9311389
09:08.2,-38.9302544
09:08.3,-38.928282
09:08.4,-38.9272315
09:08.5,-38.9280171
09:08.6,-38.9278588
09:08.7,-38.9288685
09:08.8,-38.9290099
09:08.9,-38.929643
09:09.1,-38.9287701
09:09.2,-38.924195
09:09.3,-38.9244279
09:09.4,-38.9254012
09:09.5,-38.9249672
09:09.6,-38.9251978
09:09.7,-38.9252451
09:09.8,-38.9254294
09:09.9,-38.925913
09:10.0,-38.926211
09:10.1,-38.9259999
09:10.2,-38.9265255
09:10.3,-38.925221
09:10.4,-38.9252809
09:10.5,-38.9232886
09:10.6,-38.9234548
09:10.7,-38.9228692
09:10.8,-38.9214233
09:10.9,-38.9217994
09:11.0,-38.9220818
09:11.1,-38.9228043
09:11.2,-38.9222433
09:11.4,-38.9225499
09:11.5,-38.9228027
09:11.6,-38.9224
09:11.7,-38.922555
09:11.8,-38.9164879
09:11.9,-38.911571
09:12.0,-39.0232562
09:12.1,-38.8824425
09:12.2,-38.7208076
09:12.3,-38.755928
09:12.4,-38.7801329
09:12.5,-38.7928218
09:12.6,-38.8141761
09:12.7,-38.8125228
09:12.8,-38.8270467
09:12.9,-38.8318082
09:13.0,-38.8465903
09:13.1,-38.8679099
09:13.2,-38.8648112
09:13.3,-38.8779894
09:13.5,-38.887378
09:13.6,-38.9044157
09:13.7,-39.1399528
09:13.8,-36.7549373
09:13.9,-37.3532653
09:14.0,-37.6562105
09:14.1,-37.9046758
09:14.2,-38.0755265
09:14.3,-39.0561661
09:14.4,-39.0682198
09:14.5,-39.0736726
09:14.6,-37.6075557
09:14.7,-37.9326112
09:14.8,-38.8971913
09:14.9,-38.9516378
09:15.1,-38.9774612
09:15.2,-38.9784437
09:15.3,-39.0018765
09:15.4,-38.9690066
09:15.5,-38.9494506
09:15.6,-38.5563947
09:15.7,-38.7908689
09:15.8,-38.5342758
09:15.9,-38.7009499
09:16.0,-38.7708908
09:16.1,-38.7934809
09:16.2,-38.8011412
09:16.3,-38.8308709
09:16.4,-38.8415105
09:16.5,-38.8575426
09:16.6,-38.8744508
09:16.7,-38.8867356
09:16.8,-38.9069082
09:16.9,-38.91985
09:17.0,-38.9343211
09:17.1,-38.9453257
09:17.3,-38.9489239
09:17.4,-38.9474707
09:17.5,-38.9475945
09:17.6,-38.9542557
09:17.7,-38.957945
09:17.8,-38.9576078
09:17.9,-38.9634908
09:18.0,-38.9539611
09:18.1,-38.9550772
09:18.2,-38.9579116
09:18.3,-38.9636823
09:18.4,-38.9650646
09:18.5,-38.9671177
09:18.6,-38.9712908
09:18.7,-38.9754446
09:18.8,-38.965094
09:18.9,-38.9693661
09:19.0,-38.9718483
09:19.1,-38.9740713
09:19.2,-38.977945
09:19.3,-38.9778533
09:19.4,-38.9805703
09:19.5,-38.9829332
09:19.6,-38.985664
09:19.8,-38.9873609
09:19.9,-38.9916793
09:20.0,-38.9930698
09:20.1,-38.9953933
09:20.2,-38.9983495
09:20.3,-39.0000786
09:20.4,-39.0053578
09:20.5,-39.0067681
09:20.6,-39.0077812
09:20.7,-39.0096692
09:20.8,-39.0110614
09:20.9,-39.0125218
09:21.0,-39.0147325
09:21.1,-39.0178123
09:21.2,-39.0186614
09:21.3,-39.0204907
09:21.4,-39.0212767
09:21.5,-39.0203011
09:21.6,-39.0201661
09:21.7,-39.0213158
09:21.9,-39.0203408
09:22.0,-39.0212616
09:22.1,-39.022621
09:22.2,-39.0238739
09:22.3,-39.0248687
09:22.4,-39.0264305
09:22.5,-39.0278015
09:22.6,-39.0288353
09:22.7,-39.0289939
09:22.8,-39.0301954
09:22.9,-39.0309865
09:23.0,-39.0315403
09:23.1,-39.0194091
09:23.2,-39.0209372
09:23.3,-39.1849186
09:23.4,-39.1723563
09:23.5,-39.1561893
09:23.6,-39.1621358
09:23.7,-39.1478198
09:23.8,-39.1582454
09:24.0,-39.1431834
09:24.1,-39.1383015
09:24.2,-39.1204135
09:24.3,-39.094545
09:24.4,-39.0975292
09:24.5,-39.1008729
09:24.6,-39.1079995
09:24.7,-39.0425039
09:24.8,-39.047459
09:24.9,-39.0481716
09:25.0,-39.0526941
09:25.1,-39.0545416
09:25.2,-39.0481359
09:25.3,-39.0466037
09:25.4,-39.0427466
09:25.5,-39.0465213
09:25.6,-39.0427095
09:25.7,-39.0217985
09:25.8,-39.0834605
09:25.9,-39.0988381
09:26.0,-39.0879725
09:26.2,-39.1030556
09:26.3,-39.1363864
09:26.4,-39.1202376
09:26.5,-39.0894627
09:26.6,-39.1816888
09:26.7,-39.1359906
09:26.8,-39.0992476
09:26.9,-39.089708
09:27.0,-39.0141397
09:27.1,-38.9888966
09:27.2,-39.0001811
09:27.3,-39.0175917
09:27.4,-39.0289048
09:27.5,-39.0395738
09:27.6,-39.0501509
09:27.7,-39.0426816
09:27.8,-39.0486145
09:27.9,-39.0536134
09:28.0,-39.0594864
09:28.1,-39.0669627
09:28.2,-39.0779311
09:28.3,-39.0796959
09:28.5,-39.0839801
09:28.6,-39.0851962
09:28.7,-39.0927294
09:28.8,-39.0953555
09:28.9,-39.0880083
09:29.0,-39.0909199
09:29.1,-39.0957542
09:29.2,-39.1002708
09:29.3,-39.1053977
09:29.4,-39.1073729
09:29.5,-39.1063738
09:29.6,-39.106977
09:29.7,-39.1089192
09:29.8,-39.1112604
09:29.9,-39.1131073
09:30.0,-39.1121866
09:30.1,-39.1139625
09:30.2,-39.1156327
09:30.3,-39.1177176
09:30.4,-39.1188712
09:30.5,-39.1194404
09:30.7,-39.1177809
09:30.8,-39.1174965
09:30.9,-39.1170244
09:31.0,-39.1188696
09:31.1,-39.1216298
09:31.2,-39.123263
09:31.3,-39.1253714
09:31.4,-39.126235
09:31.5,-39.1284466
09:31.6,-39.1315257
09:31.7,-39.134107
09:31.8,-39.1366357
09:31.9,-39.1367907
09:32.0,-39.1383507
09:32.1,-39.1402821
09:32.2,-39.142498
09:32.3,-39.1437108
09:32.4,-39.1456813
09:32.5,-39.1452748
09:32.7,-39.146041
09:32.8,-39.1481085
09:32.9,-39.1484333
09:33.0,-39.1485882
09:33.1,-39.1493355
09:33.2,-39.1508184
09:33.3,-39.1520708
09:33.4,-39.1535928
09:33.5,-39.1520935
09:33.6,-39.151938
09:33.7,-39.1526336
09:33.8,-39.152347
09:33.9,-39.1528368
09:34.0,-39.1536834
09:34.1,-39.1542952
09:34.2,-39.1547847
09:34.3,-39.1550925
09:34.4,-39.1558578
09:34.5,-39.1575465
09:34.6,-39.1574855
09:34.8,-39.1582512
09:34.9,-39.158863
09:35.0,-39.160671
09:35.1,-39.1608133
09:35.2,-39.1446193
09:35.3,-39.2811094
09:35.4,-39.1065651
09:35.5,-39.0818216
09:35.6,-39.1095117
09:35.7,-39.1405086
09:35.8,-39.1540212
09:35.9,-39.1604569
09:36.0,-39.1432224
09:36.1,-39.1564874
09:36.2,-39.1606416
09:36.3,-39.1650786
09:36.4,-39.1692859
09:36.6,-39.1707096
09:36.7,-39.1758483
09:36.8,-39.1844661
09:36.9,-39.1983257
09:37.0,-39.1780827
09:37.1,-39.184072
09:37.2,-39.1823391
09:37.3,-39.1971104
09:37.4,-39.2003328
09:37.5,-39.1864785
09:37.6,-39.1915739
09:37.7,-39.1948248
09:37.8,-39.1879013
09:37.9,-39.1917965
09:38.1,-39.1963863
09:38.2,-39.1991176
09:38.3,-39.2050126
09:38.4,-39.2080437
09:38.5,-39.2078972
09:38.6,-39.2109666
09:38.7,-39.2139909
09:38.8,-39.2124943
09:38.9,-39.2151735
09:39.0,-39.2221828
09:39.1,-39.2240583
09:39.2,-39.2267597
09:39.3,-39.2319132
09:39.4,-39.2154064
09:39.5,-39.2198812
09:39.6,-39.2210769
09:39.7,-39.2224738
09:39.8,-39.2239408
09:40.0,-39.2238909
09:40.1,-39.226324
09:40.2,-39.2308315
09:40.3,-39.2326746
09:40.4,-39.237381
09:40.5,-39.2398438
09:40.6,-39.2407984
09:40.7,-39.2421671
09:40.8,-39.24465
09:40.9,-39.2466237
09:41.0,-39.2488439
09:41.1,-39.2491836
09:41.2,-39.2504183
09:41.3,-39.250875
09:41.4,-39.2519007
09:41.5,-39.2531783
09:41.6,-39.2543323
09:41.7,-39.2390673
09:41.8,-39.2373148
09:41.9,-39.2381874
09:42.0,-39.2394764
09:42.2,-39.2402404
09:42.3,-39.2415544
09:42.4,-39.2424458
09:42.5,-39.243636
09:42.6,-39.2440542
09:42.7,-39.2450752
09:42.8,-39.2477978
09:42.9,-39.2496382
09:43.0,-39.2523906
09:43.1,-39.2544994
09:43.2,-39.2572268
09:43.3,-39.2598458
09:43.4,-39.2622857
09:43.5,-39.2624694
09:43.6,-39.2640043
09:43.7,-39.2645202
09:43.8,-39.267604
09:43.9,-39.2699878
09:44.0,-39.2712749
09:44.1,-39.2730598
09:44.2,-39.2756023
09:44.4,-39.2776584
09:44.5,-39.2802568
09:44.6,-39.2823512
09:44.7,-39.2837145
09:44.8,-39.2854447
09:44.9,-39.2877926
09:45.0,-39.2890624
09:45.1,-39.2895049
09:45.2,-39.2897277
09:45.3,-39.2873364
09:45.4,-39.276086
09:45.5,-39.3110463
09:45.6,-39.328499
09:45.7,-39.3156062
09:45.8,-39.3274549
09:45.9,-39.3438887
09:46.0,-39.3227127
09:46.1,-39.3287813
09:46.2,-39.3342045
09:46.3,-39.3466973
09:46.4,-39.3476123
09:46.6,-39.3406608
09:46.7,-39.3402988
09:46.8,-39.3456099
09:46.9,-39.3451285
09:47.0,-39.3514756
09:47.1,-39.3425591
09:47.2,-39.3494795
09:47.3,-39.34993
09:47.4,-39.3362317
09:47.5,-39.32684
09:47.6,-39.314965
09:47.7,-39.3168532
09:47.8,-39.3218218
09:47.9,-39.3239497
09:48.0,-39.3233554
09:48.1,-39.3214386
09:48.2,-39.3288438
09:48.3,-39.3339025
09:48.5,-39.3349711
09:48.6,-39.3364886
09:48.7,-39.335976
09:48.8,-38.2439113
09:48.9,-39.2330923
09:49.0,-39.1802475
09:49.1,-39.2111659
09:49.2,-39.1806304
09:49.3,-39.2098199
09:49.4,-39.2493171
09:49.5,-39.2789979
09:49.6,-39.2883156
09:49.7,-39.2886771
09:49.8,-39.3121949
09:49.9,-39.3156701
09:50.0,-39.2982316
09:50.2,-39.3073357
09:50.3,-39.3153504
09:50.4,-39.5947384
09:50.5,-39.0204972
09:50.6,-39.1261645
09:50.7,-39.2734694
09:50.8,-39.2794842
09:50.9,-39.3084066
09:51.0,-39.318834
09:51.1,-39.3425267
09:51.2,-39.3650926
09:51.3,-39.2651288
09:51.4,-39.2959227
09:51.5,-39.323397
09:51.6,-39.3408823
09:51.7,-39.3473122
09:51.8,-39.3607814
09:51.9,-39.3595004
09:52.1,-39.2656846
09:52.2,-39.4028452
09:52.3,-39.1861869
09:52.4,-39.2632587
09:52.5,-39.3065189
09:52.6,-39.338533
09:52.7,-39.3481416
09:52.8,-39.3738539
09:52.9,-39.3865866
09:53.0,-39.3909901
09:53.1,-39.399996
09:53.2,-39.4100855
09:53.3,-39.4149731
09:53.4,-39.4191946
09:53.5,-39.4183952
09:53.6,-39.4167796
09:53.7,-39.416719
09:53.8,-39.4183191
09:53.9,-39.4184684
09:54.0,-39.4186604
09:54.1,-39.4235455
09:54.3,-39.4285612
09:54.4,-39.4298466
09:54.5,-39.4318354
09:54.6,-39.4337941
09:54.7,-39.4397726
09:54.8,-39.4428717
09:54.9,-39.4468683
09:55.0,-39.4498102
09:55.1,-39.4554314
09:55.2,-39.4577964
09:55.3,-39.4567148
09:55.4,-39.4580107
09:55.5,-39.4581559
09:55.6,-39.4599339
09:55.7,-39.4578174
09:55.8,-39.4583622
09:55.9,-39.4608217
09:56.0,-39.4641582
09:56.1,-39.4578604
09:56.2,-39.4576812
09:56.4,-39.4547673
09:56.5,-39.4496053
09:56.6,-39.4422812
09:56.7,-39.4360116
09:56.8,-39.4343038
09:56.9,-39.4254153
09:57.0,-39.4257009
09:57.1,-39.4209864
09:57.2,-39.4184186
09:57.3,-39.3931863
09:57.4,-37.5888825
09:57.5,-38.4493198
09:57.6,-39.4822229
09:57.7,-39.4812076
09:57.8,-39.5077366
09:57.9,-39.51945
10:15.3,-39.51945
10:15.4,-39.5644429
10:15.5,-39.5899105
10:15.6,-39.6202929
10:15.8,-39.6306752
10:15.9,-39.630658
10:16.0,-39.6377997
10:16.1,-39.6325241
10:16.2,-39.6355693
10:16.3,-39.641767
10:16.4,-39.6240569
10:16.5,-39.6292136
10:16.6,-39.6351638
10:16.7,-39.6319549
10:16.8,-39.6363235
10:16.9,-39.6450534
10:17.0,-39.6453168
10:17.1,-39.6480254
10:17.2,-39.6451056
10:17.3,-39.645633
10:17.4,-39.6466607
10:17.5,-39.6463356
10:17.6,-39.6515474
10:17.7,-39.6559385
10:17.8,-39.6585583
10:18.0,-39.6568193
10:18.1,-39.6606079
10:18.2,-39.6629149
10:18.3,-39.6672661
10:18.4,-39.661735
10:18.5,-39.6627046
10:18.6,-39.6632055
10:18.7,-39.6656438
10:18.8,-39.6639713
10:18.9,-39.6637178
10:19.0,-39.6662437
10:19.1,-39.6678733
10:19.2,-39.6688398
10:19.3,-39.6695845
10:19.4,-39.6724329
10:19.5,-39.6738702
10:19.6,-39.67494
10:19.7,-39.6730852
10:19.8,-39.6751898
10:19.9,-39.6762663
10:20.0,-39.6761602
10:20.2,-39.6778265
10:20.3,-39.6786111
10:20.4,-39.6803329
10:20.5,-39.6825247
10:20.6,-39.6838668
10:20.7,-39.6841278
10:20.8,-39.6846148
10:20.9,-39.6858026
10:21.0,-39.6803636
10:21.1,-39.6804579
10:21.2,-39.6809305
10:21.3,-39.6832516
10:21.4,-39.6833913
10:21.5,-39.6749188
10:21.6,-39.6763542
10:21.7,-39.6782365
10:21.8,-39.6784683
10:21.9,-39.6799478
10:22.0,-39.6802436
10:22.2,-39.6822631
10:22.3,-39.6831393
10:22.4,-39.684921
10:22.5,-39.6822681
10:22.6,-39.6833319
10:22.7,-39.6814327
10:22.8,-39.6799419
10:22.9,-39.6792801
10:23.0,-39.6793988
10:23.1,-39.6779679
10:23.2,-39.6745206
10:23.3,-39.6717834
10:23.4,-39.6721375
10:23.5,-39.6722769
10:23.6,-39.673173
10:23.7,-39.6728278
10:23.8,-39.6730164
10:23.9,-39.6744642
10:24.0,-39.6751116
10:24.1,-39.6746631
10:24.2,-39.6448209
10:24.3,-29.8159471
10:24.4,-32.403383
10:24.5,-34.6715206
10:24.7,-39.7039696
10:24.8,-39.6796692
10:24.9,-39.5448727
10:25.0,-39.5991432
10:25.1,-39.6213128
10:25.2,-39.6454989
10:25.3,-39.6500308
10:25.4,-39.6324061
10:25.5,-39.6081121
10:25.6,-39.6054783
10:25.7,-39.6119919
10:25.8,-39.6193149
10:25.9,-39.6271128
10:26.0,-39.6265547
10:26.1,-39.6204553
10:26.2,-39.6315253
10:26.3,-39.6359992
10:26.4,-39.6325563
10:26.5,-39.6234275
10:26.6,-39.6271681
